Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Postal_Code,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
4042,CA-2014-110786,2014-12-29,2015-01-02,"Standard Class",AJ-10795,"Anthony Johnson",Corporate,"United States","San Francisco",California,West,94110,TEC-PH-10001425,Technology,Phones,"Mophie Juice Pack Helium for iPhone",191.98,3,0.20,19.20
4049,US-2015-166520,2015-07-16,2015-07-19,"First Class",KE-16420,"Katrina Edelman",Corporate,"United States","New York City","New York",East,10035,TEC-AC-10001990,Technology,Accessories,"Kensington Orbit Wireless Mobile Trackball for PC and Mac",599.90,10,0.00,191.97
4059,CA-2015-124058,2015-11-20,2015-11-24,"Standard Class",LC-16885,"Lena Creighton",Consumer,"United States",Oakland,California,West,94601,TEC-PH-10004774,Technology,Phones,"Gear Head AU3700S Headset",72.74,7,0.20,-15.46
4061,CA-2016-129196,2016-11-01,2016-11-07,"Standard Class",XP-21865,"Xylona Preis",Consumer,"United States",Chicago,Illinois,Central,60610,TEC-AC-10002473,Technology,Accessories,"Maxell 4.7GB DVD-R",68.11,3,0.20,17.88
4063,US-2016-122182,2016-03-10,2016-03-14,"Standard Class",BD-11770,"Bryan Davis",Consumer,"United States",Philadelphia,Pennsylvania,East,19143,TEC-AC-10002800,Technology,Accessories,"Plantronics Audio 478 Stereo USB Headset",39.99,1,0.20,7.50
4069,CA-2014-102673,2014-11-01,2014-11-05,"Standard Class",KH-16630,"Ken Heidel",Corporate,"United States",Charlotte,"North Carolina",South,28205,TEC-PH-10004434,Technology,Phones,"Cisco IP Phone 7961G VoIP phone - Dark gray",978.84,9,0.20,110.12
4073,CA-2015-156104,2015-12-06,2015-12-08,"Second Class",NP-18685,"Nora Pelletier","Home Office","United States",Indianapolis,Indiana,Central,46203,TEC-CO-10002095,Technology,Copiers,"Hewlett Packard 610 Color Digital Copier / Printer",999.98,2,0.00,449.99
4074,US-2015-164308,2015-09-24,2015-09-27,"First Class",SC-20680,"Steve Carroll","Home Office","United States","Broken Arrow",Oklahoma,Central,74012,TEC-PH-10004120,Technology,Phones,"AT&T 1080 Phone",821.94,6,0.00,213.70
4080,CA-2015-165414,2015-12-21,2015-12-24,"First Class",LS-17245,"Lynn Smith",Consumer,"United States",Jacksonville,"North Carolina",South,28540,TEC-PH-10002293,Technology,Phones,"Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5",47.98,3,0.20,4.80
4086,CA-2016-111913,2016-08-04,2016-08-06,"Second Class",LC-16930,"Linda Cazamias",Corporate,"United States",Sacramento,California,West,95823,TEC-PH-10002275,Technology,Phones,"Mitel 5320 IP Phone VoIP phone",302.38,2,0.20,30.24
4094,CA-2015-102491,2015-08-24,2015-08-28,"Standard Class",KW-16435,"Katrina Willman",Consumer,"United States",Florence,Kentucky,South,41042,TEC-MA-10000864,Technology,Machines,"Cisco 9971 IP Video Phone Charcoal",3080.00,7,0.00,1416.80
4095,CA-2015-102491,2015-08-24,2015-08-28,"Standard Class",KW-16435,"Katrina Willman",Consumer,"United States",Florence,Kentucky,South,41042,TEC-AC-10003289,Technology,Accessories,"Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard",79.96,4,0.00,18.39
4096,CA-2015-102491,2015-08-24,2015-08-28,"Standard Class",KW-16435,"Katrina Willman",Consumer,"United States",Florence,Kentucky,South,41042,TEC-PH-10001619,Technology,Phones,"LG G3",587.97,3,0.00,170.51
4105,US-2017-155999,2017-08-07,2017-08-13,"Standard Class",JK-15370,"Jay Kimmel",Consumer,"United States","San Diego",California,West,92105,TEC-PH-10000439,Technology,Phones,"GE DSL Phone Line Filter",159.96,5,0.20,18.00
4110,CA-2015-153717,2015-12-25,2016-01-01,"Standard Class",DL-13495,"Dionis Lloyd",Corporate,"United States",Detroit,Michigan,Central,48227,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,0.00,19.97
4115,CA-2015-116687,2015-05-02,2015-05-07,"Standard Class",NC-18625,"Noah Childs",Corporate,"United States",Houston,Texas,Central,77095,TEC-PH-10001750,Technology,Phones,"Samsung Rugby III",158.38,3,0.20,13.86
4121,CA-2017-117394,2017-09-04,2017-09-10,"Standard Class",MM-17920,"Michael Moore",Consumer,"United States",Philadelphia,Pennsylvania,East,19120,TEC-AC-10000199,Technology,Accessories,"Kingston Digital DataTraveler 8GB USB 2.0",19.04,4,0.20,-1.43
4129,CA-2014-127299,2014-09-19,2014-09-24,"Standard Class",JL-15835,"John Lee",Consumer,"United States",Charlotte,"North Carolina",South,28205,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24" Color",2624.99,3,0.50,-944.99
4135,CA-2014-128839,2014-09-08,2014-09-13,"Standard Class",TT-21070,"Ted Trevino",Consumer,"United States",Chesapeake,Virginia,South,23320,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",209.97,3,0.00,90.29
4150,CA-2017-106068,2017-10-23,2017-10-28,"Standard Class",RB-19330,"Randy Bradley",Consumer,"United States",Austin,Texas,Central,78745,TEC-AC-10002942,Technology,Accessories,"WD My Passport Ultra 1TB Portable External Hard Drive",55.20,1,0.20,-2.07
4157,CA-2015-101091,2015-12-05,2015-12-09,"Second Class",SW-20245,"Scot Wooten",Consumer,"United States",Philadelphia,Pennsylvania,East,19140,TEC-AC-10003280,Technology,Accessories,"Belkin F8E887 USB Wired Ergonomic Keyboard",47.98,2,0.20,0.60
4161,CA-2017-115546,2017-05-14,2017-05-18,"Standard Class",AH-10465,"Amy Hunt",Consumer,"United States","New York City","New York",East,10035,TEC-PH-10002834,Technology,Phones,"Google Nexus 5",539.97,3,0.00,134.99
4165,US-2017-106131,2017-01-14,2017-01-16,"First Class",TP-21565,"Tracy Poddar",Corporate,"United States",Aurora,Colorado,West,80013,TEC-AC-10003027,Technology,Accessories,"Imation 8GB Mini TravelDrive USB 2.0 Flash Drive",169.06,7,0.20,-14.79
4177,CA-2014-128846,2014-04-07,2014-04-12,"Standard Class",RS-19765,"Roland Schwarz",Corporate,"United States",Columbia,"South Carolina",South,29203,TEC-PH-10003273,Technology,Phones,"AT&T TR1909W",629.95,5,0.00,163.79
4182,US-2017-136868,2017-10-06,2017-10-12,"Standard Class",CR-12820,"Cyra Reiten","Home Office","United States","New York City","New York",East,10035,TEC-AC-10001539,Technology,Accessories,"Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology",319.96,4,0.00,115.19
4186,CA-2016-111493,2016-10-21,2016-10-22,"First Class",CM-12160,"Charles McCrossin",Consumer,"United States",Baltimore,Maryland,East,21215,TEC-AC-10004510,Technology,Accessories,"Logitech Desktop MK120 Mouse and keyboard Combo",98.16,6,0.00,9.82
4191,CA-2017-166709,2017-11-17,2017-11-22,"Standard Class",HL-15040,"Hunter Lopez",Consumer,"United States",Newark,Delaware,East,19711,TEC-CO-10004722,Technology,Copiers,"Canon imageCLASS 2200 Advanced Copier",10499.97,3,0.00,5039.99
4194,CA-2015-150875,2015-11-16,2015-11-20,"Standard Class",HK-14890,"Heather Kirkland",Corporate,"United States",Boise,Idaho,West,83704,TEC-PH-10001254,Technology,Phones,"Jabra BIZ 2300 Duo QD Duo Corded Headset",304.78,3,0.20,22.86
4201,CA-2015-143105,2015-12-10,2015-12-10,"Same Day",MA-17560,"Matt Abelman","Home Office","United States","New York City","New York",East,10024,TEC-CO-10002095,Technology,Copiers,"Hewlett Packard 610 Color Digital Copier / Printer",799.98,2,0.20,250.00
4219,CA-2017-149881,2017-04-01,2017-04-03,"First Class",NC-18535,"Nick Crebassa",Corporate,"United States","San Francisco",California,West,94110,TEC-MA-10000418,Technology,Machines,"Cubify CubeX 3D Printer Double Head Print",4799.98,2,0.20,360.00
4222,CA-2017-134565,2017-06-11,2017-06-13,"Second Class",TB-21400,"Tom Boeckenhauer",Consumer,"United States",Seattle,Washington,West,98103,TEC-MA-10001570,Technology,Machines,"Cisco Desktop Collaboration Experience DX650 IP Video Phone",385.80,5,0.20,130.21
4243,CA-2016-159142,2016-04-04,2016-04-05,"First Class",ME-17320,"Maria Etezadi","Home Office","United States",Springfield,Virginia,South,22153,TEC-PH-10001448,Technology,Phones,"Anker Astro 15000mAh USB Portable Charger",149.97,3,0.00,6.00
4245,CA-2014-138436,2014-03-26,2014-03-30,"Standard Class",JD-15895,"Jonathan Doherty",Corporate,"United States","Los Angeles",California,West,90036,TEC-AC-10002323,Technology,Accessories,"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",66.30,3,0.00,8.62
4252,CA-2015-155068,2015-10-23,2015-10-23,"Same Day",RA-19285,"Ralph Arnett",Consumer,"United States",Lakeland,Florida,South,33801,TEC-PH-10004897,Technology,Phones,"Mediabridge Sport Armband iPhone 5s",55.94,7,0.20,-13.29
4254,CA-2015-155068,2015-10-23,2015-10-23,"Same Day",RA-19285,"Ralph Arnett",Consumer,"United States",Lakeland,Florida,South,33801,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2" x 6.5" x 2.5", Black",11.82,2,0.20,1.03
4262,CA-2017-158344,2017-08-07,2017-08-11,"Standard Class",CC-12475,"Cindy Chapman",Consumer,"United States",Moorhead,Minnesota,Central,56560,TEC-AC-10002006,Technology,Accessories,"Memorex Micro Travel Drive 16 GB",63.96,4,0.00,19.83
4269,US-2016-131611,2016-11-05,2016-11-09,"Standard Class",EP-13915,"Emily Phan",Consumer,"United States",Houston,Texas,Central,77036,TEC-AC-10004001,Technology,Accessories,"Logitech Wireless Headset H600 Over-The-Head Design",171.96,5,0.20,45.14
4273,US-2017-158505,2017-07-21,2017-07-21,"Same Day",SF-20200,"Sarah Foster",Consumer,"United States",Murray,Utah,West,84107,TEC-PH-10004071,Technology,Phones,"PayAnywhere Card Reader",71.93,9,0.20,6.29
4278,US-2016-107440,2016-04-16,2016-04-20,"Standard Class",BS-11365,"Bill Shonely",Corporate,"United States",Lakewood,"New Jersey",East,8701,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",9099.93,7,0.00,2365.98
4287,CA-2015-105690,2015-11-21,2015-11-26,"Second Class",CA-11965,"Carol Adams",Corporate,"United States","Port Arthur",Texas,Central,77642,TEC-CO-10001571,Technology,Copiers,"Sharp 1540cs Digital Laser Copier",439.99,1,0.20,165.00
4294,CA-2017-130967,2017-03-10,2017-03-16,"Standard Class",EB-13870,"Emily Burns",Consumer,"United States",Philadelphia,Pennsylvania,East,19140,TEC-PH-10004896,Technology,Phones,"Nokia Lumia 521 (T-Mobile)",53.98,3,0.40,-10.80
4298,CA-2017-129021,2017-08-23,2017-08-26,"Second Class",PO-18850,"Patrick O'Brill",Consumer,"United States",Tallahassee,Florida,South,32303,TEC-PH-10001459,Technology,Phones,"Samsung Galaxy Mega 6.3",4367.90,13,0.20,327.59
4306,CA-2014-162278,2014-10-26,2014-10-30,"Second Class",AH-10585,"Angele Hood",Consumer,"United States",Seattle,Washington,West,98105,TEC-PH-10000526,Technology,Phones,"Vtech CS6719",383.96,5,0.20,38.40
4309,CA-2014-125829,2014-11-04,2014-11-11,"Standard Class",WB-21850,"William Brown",Consumer,"United States","Los Angeles",California,West,90045,TEC-PH-10001079,Technology,Phones,"Polycom SoundPoint Pro SE-225 Corded phone",666.34,7,0.20,66.63
4313,CA-2014-125829,2014-11-04,2014-11-11,"Standard Class",WB-21850,"William Brown",Consumer,"United States","Los Angeles",California,West,90045,TEC-MA-10003246,Technology,Machines,"Hewlett-Packard Deskjet D4360 Printer",447.97,4,0.20,139.99
4320,CA-2014-152345,2014-12-29,2015-01-03,"Second Class",ST-20530,"Shui Tom",Consumer,"United States",Albuquerque,"New Mexico",West,87105,TEC-PH-10004897,Technology,Phones,"Mediabridge Sport Armband iPhone 5s",23.98,3,0.20,-5.69
4323,US-2015-147662,2015-02-14,2015-02-19,"Standard Class",KB-16315,"Karl Braun",Consumer,"United States",Akron,Ohio,East,44312,TEC-PH-10002834,Technology,Phones,"Google Nexus 5",323.98,3,0.40,-81.00
4326,US-2015-147662,2015-02-14,2015-02-19,"Standard Class",KB-16315,"Karl Braun",Consumer,"United States",Akron,Ohio,East,44312,TEC-AC-10003280,Technology,Accessories,"Belkin F8E887 USB Wired Ergonomic Keyboard",71.98,3,0.20,0.90
4332,CA-2017-107909,2017-09-01,2017-09-06,"Standard Class",SS-20875,"Sung Shariari",Consumer,"United States",Redmond,Washington,West,98052,TEC-AC-10001998,Technology,Accessories,"Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired",19.99,1,0.00,6.80
4334,CA-2015-112375,2015-12-21,2015-12-27,"Standard Class",RD-19720,"Roger Demir",Consumer,"United States","Daytona Beach",Florida,South,32114,TEC-AC-10003237,Technology,Accessories,"Memorex Micro Travel Drive 4 GB",50.88,6,0.20,14.63
4338,CA-2015-125234,2015-11-27,2015-12-01,"Standard Class",SN-20710,"Steve Nguyen","Home Office","United States","Los Angeles",California,West,90049,TEC-AC-10000158,Technology,Accessories,"Sony 64GB Class 10 Micro SDHC R40 Memory Card",107.97,3,0.00,22.67
4344,CA-2017-105410,2017-03-19,2017-03-22,"First Class",ND-18370,"Natalie DeCherney",Consumer,"United States","San Francisco",California,West,94110,TEC-PH-10000038,Technology,Phones,"Jawbone MINI JAMBOX Wireless Bluetooth Speaker",657.50,6,0.20,-131.50
4345,CA-2017-105410,2017-03-19,2017-03-22,"First Class",ND-18370,"Natalie DeCherney",Consumer,"United States","San Francisco",California,West,94110,TEC-AC-10001552,Technology,Accessories,"Logitech K350 2.4Ghz Wireless Keyboard",99.54,2,0.00,10.95
4346,CA-2017-105410,2017-03-19,2017-03-22,"First Class",ND-18370,"Natalie DeCherney",Consumer,"United States","San Francisco",California,West,94110,TEC-AC-10002926,Technology,Accessories,"Logitech Wireless Marathon Mouse M705",199.96,4,0.00,85.98
4352,US-2017-100482,2017-04-11,2017-04-15,"Standard Class",JL-15130,"Jack Lebron",Consumer,"United States",Lancaster,Ohio,East,43130,TEC-AC-10003441,Technology,Accessories,"Kingston Digital DataTraveler 32GB USB 2.0",27.12,2,0.20,-4.75
4353,CA-2017-107748,2017-12-10,2017-12-12,"Second Class",AG-10330,"Alex Grayson",Consumer,"United States",Stockton,California,West,95207,TEC-PH-10003215,Technology,Phones,"Jackery Bar Premium Fast-charging Portable Charger",95.84,4,0.20,34.74
4362,US-2017-163195,2017-02-17,2017-02-21,"Second Class",LL-16840,"Lauren Leatherbury",Consumer,"United States",Lafayette,Louisiana,South,70506,TEC-PH-10003875,Technology,Phones,"KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7",29.16,3,0.00,8.46
4374,US-2017-169320,2017-07-23,2017-07-25,"Second Class",LH-16900,"Lena Hernandez",Consumer,"United States",Elkhart,Indiana,Central,46514,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",159.75,5,0.00,11.18
4385,US-2015-122784,2015-07-20,2015-07-27,"Standard Class",RA-19915,"Russell Applegate",Consumer,"United States","Highland Park",Illinois,Central,60035,TEC-PH-10001557,Technology,Phones,"Pyle PMP37LED",153.58,2,0.20,13.44
4391,CA-2017-111556,2017-11-20,2017-11-22,"First Class",CD-11920,"Carlos Daly",Consumer,"United States","New York City","New York",East,10035,TEC-PH-10001459,Technology,Phones,"Samsung Galaxy Mega 6.3",1259.97,3,0.00,327.59
4394,CA-2016-108868,2016-09-08,2016-09-12,"Standard Class",KB-16585,"Ken Black",Corporate,"United States",Dallas,Texas,Central,75081,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",59.96,5,0.20,21.74
4397,CA-2016-148740,2016-11-15,2016-11-19,"Standard Class",AH-10690,"Anna Häberlin",Corporate,"United States","San Diego",California,West,92024,TEC-PH-10002549,Technology,Phones,"Polycom SoundPoint IP 450 VoIP phone",361.38,2,0.20,27.10
4405,CA-2015-164336,2015-07-05,2015-07-10,"Standard Class",MW-18220,"Mitch Webber",Consumer,"United States",Philadelphia,Pennsylvania,East,19140,TEC-AC-10002345,Technology,Accessories,"HP Standard 104 key PS/2 Keyboard",34.80,3,0.20,2.18
4413,CA-2014-130624,2014-06-21,2014-06-24,"First Class",TB-21280,"Toby Braunhardt",Consumer,"United States","New York City","New York",East,10024,TEC-PH-10003963,Technology,Phones,"GE 2-Jack Phone Line Splitter",617.97,3,0.00,160.67
4416,CA-2014-153983,2014-11-29,2014-12-06,"Standard Class",AH-10210,"Alan Hwang",Consumer,"United States","San Francisco",California,West,94122,TEC-PH-10004586,Technology,Phones,"Wilson SignalBoost 841262 DB PRO Amplifier Kit",575.92,2,0.20,71.99
4425,CA-2017-159464,2017-05-18,2017-05-19,"First Class",TB-21355,"Todd Boyes",Corporate,"United States","Sandy Springs",Georgia,South,30328,TEC-PH-10002185,Technology,Phones,"QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3",34.75,5,0.00,15.64
4427,CA-2017-159464,2017-05-18,2017-05-19,"First Class",TB-21355,"Todd Boyes",Corporate,"United States","Sandy Springs",Georgia,South,30328,TEC-PH-10002350,Technology,Phones,"Apple EarPods with Remote and Mic",55.98,2,0.00,15.67
4441,US-2016-111290,2016-07-22,2016-07-26,"Standard Class",DK-13375,"Dennis Kane",Consumer,"United States",Westland,Michigan,Central,48185,TEC-AC-10004975,Technology,Accessories,"Plantronics Audio 995 Wireless Stereo Headset",109.95,1,0.00,36.28
4462,US-2017-125717,2017-09-28,2017-10-01,"First Class",DS-13030,"Darrin Sayre","Home Office","United States",Aurora,Colorado,West,80013,TEC-AC-10003657,Technology,Accessories,"Lenovo 17-Key USB Numeric Keypad",54.38,2,0.20,1.36
4473,CA-2017-121300,2017-09-29,2017-09-29,"Same Day",MG-17680,"Maureen Gastineau","Home Office","United States",Mentor,Ohio,East,44060,TEC-AC-10004571,Technology,Accessories,"Logitech G700s Rechargeable Gaming Mouse",239.98,3,0.20,65.99
4492,CA-2014-150798,2014-12-01,2014-12-03,"Second Class",JK-15730,"Joe Kamberova",Consumer,"United States",Columbus,Ohio,East,43229,TEC-CO-10001571,Technology,Copiers,"Sharp 1540cs Digital Laser Copier",659.99,2,0.40,110.00
4504,US-2014-138247,2014-12-24,2014-12-29,"Standard Class",BF-11170,"Ben Ferrer","Home Office","United States","Los Angeles",California,West,90045,TEC-PH-10000213,Technology,Phones,"Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black",173.66,7,0.20,17.37
4506,US-2014-138247,2014-12-24,2014-12-29,"Standard Class",BF-11170,"Ben Ferrer","Home Office","United States","Los Angeles",California,West,90045,TEC-AC-10004708,Technology,Accessories,"Sony 32GB Class 10 Micro SDHC R40 Memory Card",62.85,3,0.00,13.20
4507,US-2014-138247,2014-12-24,2014-12-29,"Standard Class",BF-11170,"Ben Ferrer","Home Office","United States","Los Angeles",California,West,90045,TEC-PH-10001530,Technology,Phones,"Cisco Unified IP Phone 7945G VoIP phone",818.38,3,0.20,51.15
4521,CA-2014-109491,2014-02-20,2014-02-26,"Standard Class",LC-16930,"Linda Cazamias",Corporate,"United States",Richmond,Indiana,Central,47374,TEC-AC-10001284,Technology,Accessories,"Enermax Briskie RF Wireless Keyboard and Mouse Combo",62.31,3,0.00,22.43
4526,US-2017-105046,2017-07-17,2017-07-23,"Standard Class",BE-11335,"Bill Eplett","Home Office","United States",Rome,"New York",East,13440,TEC-PH-10004536,Technology,Phones,"Avaya 5420 Digital phone",269.98,2,0.00,67.50
4529,CA-2017-152856,2017-09-08,2017-09-10,"Second Class",RS-19765,"Roland Schwarz",Corporate,"United States",Marion,Ohio,East,43302,TEC-AC-10004864,Technology,Accessories,"Memorex Micro Travel Drive 32 GB",116.83,4,0.20,33.59
4540,CA-2015-104129,2015-02-27,2015-03-02,"Standard Class",ES-14080,"Erin Smith",Corporate,"United States",Providence,"Rhode Island",East,2908,TEC-PH-10003800,Technology,Phones,"i.Sound Portable Power - 8000 mAh",105.98,2,0.00,1.06
4545,CA-2015-126557,2015-07-12,2015-07-17,"Second Class",RL-19615,"Rob Lucas",Consumer,"United States",Chicago,Illinois,Central,60610,TEC-PH-10003505,Technology,Phones,"Geemarc AmpliPOWER60",148.48,2,0.20,16.70
4546,CA-2015-126557,2015-07-12,2015-07-17,"Second Class",RL-19615,"Rob Lucas",Consumer,"United States",Chicago,Illinois,Central,60610,TEC-PH-10000526,Technology,Phones,"Vtech CS6719",537.54,7,0.20,53.75
4550,CA-2015-126557,2015-07-12,2015-07-17,"Second Class",RL-19615,"Rob Lucas",Consumer,"United States",Chicago,Illinois,Central,60610,TEC-PH-10003963,Technology,Phones,"GE 2-Jack Phone Line Splitter",659.17,4,0.20,49.44
4562,CA-2015-118871,2015-12-04,2015-12-09,"Second Class",HM-14860,"Harry Marie",Corporate,"United States","Los Angeles",California,West,90049,TEC-PH-10000193,Technology,Phones,"Jensen SMPS-640 - speaker phone",110.35,3,0.20,8.28
4573,CA-2017-126662,2017-07-17,2017-07-21,"Standard Class",AB-10255,"Alejandro Ballentine","Home Office","United States","Los Angeles",California,West,90036,TEC-CO-10004202,Technology,Copiers,"Brother DCP1000 Digital 3 in 1 Multifunction Machine",479.98,2,0.20,90.00
4574,CA-2016-139395,2016-12-12,2016-12-18,"Standard Class",MG-17650,"Matthew Grinstein","Home Office","United States",Jackson,Michigan,Central,49201,TEC-PH-10002103,Technology,Phones,"Jabra SPEAK 410",657.93,7,0.00,184.22
4581,CA-2015-164427,2015-07-31,2015-08-06,"Standard Class",AR-10405,"Allen Rosenblatt",Corporate,"United States",Hattiesburg,Mississippi,South,39401,TEC-AC-10004469,Technology,Accessories,"Microsoft Sculpt Comfort Mouse",239.70,6,0.00,105.47
4592,CA-2016-129868,2016-12-26,2016-12-31,"Standard Class",MC-18130,"Mike Caudle",Corporate,"United States","Los Angeles",California,West,90004,TEC-PH-10002275,Technology,Phones,"Mitel 5320 IP Phone VoIP phone",302.38,2,0.20,30.24
4606,US-2015-113327,2015-05-26,2015-05-29,"Second Class",BF-11170,"Ben Ferrer","Home Office","United States",Jacksonville,"North Carolina",South,28540,TEC-AC-10003628,Technology,Accessories,"Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",167.94,7,0.20,50.38
4607,CA-2015-135020,2015-05-28,2015-06-02,"Standard Class",MS-17770,"Maxwell Schwartz",Consumer,"United States",Rochester,"New York",East,14609,TEC-PH-10004093,Technology,Phones,"Panasonic Kx-TS550",45.99,1,0.00,13.34
4617,CA-2015-159863,2015-09-04,2015-09-07,"Second Class",DS-13180,"David Smith",Corporate,"United States",Houston,Texas,Central,77095,TEC-AC-10000109,Technology,Accessories,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",134.38,3,0.20,6.72
4618,CA-2015-117800,2015-09-21,2015-09-26,"Standard Class",TH-21550,"Tracy Hopkins","Home Office","United States",Everett,Massachusetts,East,2149,TEC-PH-10002415,Technology,Phones,"Polycom VoiceStation 500 Conference phone",589.90,2,0.00,147.48
4620,CA-2017-145219,2017-12-24,2017-12-25,"First Class",RM-19675,"Robert Marley","Home Office","United States","Los Angeles",California,West,90049,TEC-CO-10001449,Technology,Copiers,"Hewlett Packard LaserJet 3310 Copier",2879.95,6,0.20,1007.98
4640,CA-2016-102162,2016-09-11,2016-09-16,"Standard Class",JF-15565,"Jill Fjeld",Consumer,"United States","Newport News",Virginia,South,23602,TEC-CO-10001943,Technology,Copiers,"Canon PC-428 Personal Copier",1599.92,8,0.00,751.96
4645,CA-2015-147501,2015-08-02,2015-08-06,"Standard Class",Co-12640,Corey-Lock,Consumer,"United States",Seattle,Washington,West,98105,TEC-MA-10001972,Technology,Machines,"Okidata C331dn Printer",558.40,2,0.20,41.88
4661,CA-2015-112130,2015-05-03,2015-05-07,"Standard Class",SV-20785,"Stewart Visinsky",Consumer,"United States",Philadelphia,Pennsylvania,East,19140,TEC-AC-10001542,Technology,Accessories,"SanDisk Cruzer 16 GB USB Flash Drive",27.55,3,0.20,-0.34
4668,CA-2016-116547,2016-01-10,2016-01-17,"Standard Class",KB-16585,"Ken Black",Corporate,"United States",Seattle,Washington,West,98115,TEC-AC-10002335,Technology,Accessories,"Logitech Media Keyboard K200",69.98,2,0.00,13.30
4673,CA-2016-133550,2016-07-31,2016-08-06,"Standard Class",KL-16645,"Ken Lonsdale",Consumer,"United States",Detroit,Michigan,Central,48205,TEC-PH-10004042,Technology,Phones,"ClearOne Communications CHAT 70 OC Speaker Phone",635.96,4,0.00,165.35
4674,CA-2016-133550,2016-07-31,2016-08-06,"Standard Class",KL-16645,"Ken Lonsdale",Consumer,"United States",Detroit,Michigan,Central,48205,TEC-PH-10001079,Technology,Phones,"Polycom SoundPoint Pro SE-225 Corded phone",118.99,1,0.00,33.32
4679,CA-2014-114510,2014-03-14,2014-03-19,"Standard Class",JF-15295,"Jason Fortune-",Consumer,"United States",Logan,Utah,West,84321,TEC-AC-10004877,Technology,Accessories,"Imation 30456 USB Flash Drive 8GB",82.80,12,0.00,6.62
4683,CA-2016-127698,2016-12-01,2016-12-01,"Same Day",MV-18190,"Mike Vittorini",Consumer,"United States",Raleigh,"North Carolina",South,27604,TEC-PH-10003811,Technology,Phones,"Jabra Supreme Plus Driver Edition Headset",863.93,9,0.20,86.39
4688,CA-2016-101987,2016-06-24,2016-06-30,"Standard Class",HL-15040,"Hunter Lopez",Consumer,"United States",Richmond,Indiana,Central,47374,TEC-PH-10001305,Technology,Phones,"Panasonic KX TS208W Corded phone",440.91,9,0.00,123.45
4691,CA-2014-138681,2014-12-20,2014-12-22,"First Class",CT-11995,"Carol Triggs",Consumer,"United States",Tucson,Arizona,West,85705,TEC-AC-10003628,Technology,Accessories,"Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",71.98,3,0.20,21.59
4711,CA-2017-138149,2017-06-29,2017-06-30,"First Class",WB-21850,"William Brown",Consumer,"United States","Los Angeles",California,West,90049,TEC-AC-10001284,Technology,Accessories,"Enermax Briskie RF Wireless Keyboard and Mouse Combo",62.31,3,0.00,22.43
4715,CA-2017-121643,2017-05-18,2017-05-20,"First Class",AB-10105,"Adrian Barton",Consumer,"United States",Portland,Oregon,West,97206,TEC-PH-10002200,Technology,Phones,"Aastra 6757i CT Wireless VoIP phone",344.70,2,0.20,38.78
4716,US-2015-122910,2015-05-12,2015-05-16,"Standard Class",LT-16765,"Larry Tron",Consumer,"United States",Louisville,Colorado,West,80027,TEC-PH-10000441,Technology,Phones,"VTech DS6151",201.58,2,0.20,20.16
4730,CA-2016-124681,2016-07-18,2016-07-23,"Second Class",SV-20935,"Susan Vittorini",Consumer,"United States",Dallas,Texas,Central,75217,TEC-AC-10000487,Technology,Accessories,"SanDisk Cruzer 4 GB USB Flash Drive",15.58,3,0.20,3.31
4733,US-2015-103996,2015-03-29,2015-03-31,"Second Class",RB-19435,"Richard Bierner",Consumer,"United States","San Diego",California,West,92105,TEC-AC-10003116,Technology,Accessories,"Memorex Froggy Flash Drive 8 GB",53.25,3,0.00,20.77
4738,CA-2015-155054,2015-06-13,2015-06-19,"Standard Class",PS-19045,"Penelope Sewall","Home Office","United States",Lewiston,Maine,East,4240,TEC-AC-10003657,Technology,Accessories,"Lenovo 17-Key USB Numeric Keypad",67.98,2,0.00,14.96
4751,CA-2016-127649,2016-10-07,2016-10-09,"First Class",DL-13495,"Dionis Lloyd",Corporate,"United States",Spokane,Washington,West,99207,TEC-MA-10001972,Technology,Machines,"Okidata C331dn Printer",837.60,3,0.20,62.82
